y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
1,44,0.6138909895950163,0.5374956699064397,0.7865975474815302,0.0,0.0,0.0,0.0,5682.18359375,8306.513671875,0.15076933801174164,-0.0036438668612390757,0.11213394744574774,-0.004812843166291714,22.303421020507812,,,True,True,True,True,-80.08680414284399,24.960826513504575
2,44,0.8342017153555713,0.5725455093546863,0.8394342977733545,0.0,0.0,0.0,0.0,5627.260587818921,8266.231974706054,0.15306760529051644,-0.0030492461051849773,0.11974229873097728,-0.005449433996261632,27.136245158471866,,,True,True,True,True,-79.98636049322528,25.67800419817347
2,45,4.665542514848212,0.8162477811232277,1.209162019168822,0.0,0.0,1.209162019168822,0.0,5633.044105974957,8271.960316870362,0.14805661474821363,-0.003105762979293658,0.12008050236559241,-0.005535215093075863,26.822715901544143,,,True,True,False,True,-79.19492216550954,25.583228641573292
3,42,0.0971640820985873,0.36766674945082295,0.5321431309865983,0.0,0.0,0.0,0.0,5570.590392114595,8192.523168904707,0.22490818170126659,-0.004382763666395562,0.09970289616448402,-0.003964980075820357,29.426520904686186,,,True,True,True,True,-81.48534395489432,26.570114328171794
3,44,1.6441295442528048,0.6584320968334655,0.9692943476021156,0.0,0.0,0.0,0.0,5579.472586518154,8207.66078056395,0.21297551381792346,-0.004402791269844997,0.10526643409217902,-0.004073171623244498,29.41244385441678,,,True,True,True,True,-79.88421807331565,26.396731097567844
3,45,1.7153340802698702,0.6642078531305875,0.9780457470504842,0.0,0.0,0.0,0.0,5586.792829286307,8217.720975190401,0.2020072577040537,-0.004019189865839934,0.10861485460077833,-0.004348613979681559,29.094214872529847,,,True,True,True,True,-79.0862131273558,26.300941339256813
4,44,0.17446824748857018,0.4147837643097368,0.6024501510332215,0.0,0.0,0.0,0.0,5539.924086689949,8158.322938241065,0.23591856192797422,-0.00231692218353885,0.08901041190769753,-0.00465656945691606,27.590726538313902,,,True,True,True,True,-79.78033366437094,27.116907613785905
4,45,0.0778069772773674,0.35121899071476664,0.5076602652489202,0.0,0.0,0.0,0.0,5558.645676016808,8164.6093657538295,0.23096258286386728,-0.002272578122060054,0.08822967070775282,-0.004811967104838999,27.78988769913849,,,True,True,True,True,-78.97565431303197,27.02009956695717
6,40,0.37945744639200196,0.4867834058379706,0.710329438955613,0.0,0.0,0.0,0.0,4612.774411784485,8010.558455206454,0.19509703217772767,-0.0023384534833845727,0.07638706230290555,-0.004879611564236441,33.468731476852554,,,True,True,True,True,-82.85822807374113,28.893878119386205
7,18,27.368365730095405,1.1751720038160431,1.7594381331660922,1.1751720038160431,0.0,1.7594381331660922,0.0,4553.056110307574,7844.521043479443,0.1779601416492369,-0.0015158715760321684,0.052298520455067235,-0.00508145676399252,31.67239941410662,,,False,True,False,True,-101.22263646006601,29.62125505156339
7,19,13.345263129735661,1.0135508953566157,1.5109378302284835,1.0135508953566157,0.0,1.5109378302284835,0.0,4563.097668260336,7842.956320166588,0.17974866525037214,-0.0015906327108723417,0.05160621257009131,-0.004979211130752503,31.88411606705631,,,False,True,False,True,-100.38883189545098,29.689325548948567
7,20,191.6026584790602,1.7547000394259915,2.657947298610527,1.7547000394259915,0.0,2.657947298610527,2.657947298610527,4576.486092992127,7840.870072156191,0.18213330653088633,-0.0016903118474544954,0.05068315739749467,-0.004842886869992569,32.166398207518796,,,False,True,False,False,-99.5537153105562,29.750969854194278
8,18,9.661023435732943,0.9482938553511052,1.4109192077281298,0.0,0.0,1.4109192077281298,0.0,4483.056541606784,7860.113995820284,0.18057360496470665,-0.0011847743692712243,0.04212433064711961,-0.005170666067886742,37.16938281615148,,,True,True,False,True,-101.30493968453152,30.349677190869617
8,19,73.486851941791,1.4403477450995363,2.1692703758876,1.4403477450995363,0.0,2.1692703758876,2.1692703758876,4451.622509084642,7866.114615097642,0.1785233430383073,-0.0009954628964372603,0.040762059326459,-0.005344019231865005,38.147296312250546,,,False,True,False,False,-100.46377764207462,30.418452659564462
8,20,22.3017322003556,1.1266419589681194,1.6847094949434631,1.1266419589681194,0.0,1.6847094949434631,0.0,4428.047172054648,7870.615043789148,0.17698565881403283,-0.0008534804201971724,0.039740363955741105,-0.00547403307158234,38.88072560550063,0.88,0.88,False,True,False,True,-99.62126829227392,30.480735499584487
8,21,17.223300808821826,1.0682383033005594,1.5949016783317778,1.0682383033005594,0.0,1.5949016783317778,0.0,4395.210014238954,7872.121875151992,0.17887647169118281,-0.0008899316181754102,0.03966999880554869,-0.005531338009248543,39.63424031873001,,,False,True,False,True,-98.7775426704356,30.536508534705572
8,22,0.03382765891211775,0.2958408834863101,0.42548366646306357,0.0,0.0,0.0,0.0,4370.2327429540455,7872.128515612334,0.18127974767048727,-0.0009737078178879699,0.039940196720938896,-0.00554530295673672,40.143246557199745,,,True,True,True,True,-97.93273296609881,30.585756371213364
8,23,7.382003522410894,0.8971644690915275,1.3326931997294318,0.0,0.0,1.3326931997294318,0.0,4345.2554716691375,7872.135156072676,0.18368302364979172,-0.0010574840176005296,0.040210394636329104,-0.005559267904224896,40.65225279566948,,,True,True,False,True,-97.08697240181988,30.628465406371795
8,36,0.18900100310950205,0.4216768675374202,0.6127560842878493,0.0,0.0,0.0,0.0,4370.2327429540455,7872.128515612334,0.18127974767048727,-0.0009737078178879699,0.039940196720938896,-0.00554530295673672,40.143246557199745,,,True,True,True,True,-86.06726703390115,30.585756371213364
9,20,8.182417590580506,0.9163930533147314,1.3620973523694813,0.0,0.0,1.3620973523694813,0.0,3966.0096422787756,7830.831925984472,0.22124126308352743,-0.0025376903234812787,0.04403424419907136,-0.005713379725948542,46.58232263411628,,,True,True,False,True,-99.69003773847683,31.211442013478894
