y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
3,42,4.437942293490533,0.8078813650232993,1.1964092195366436,0.0,0.0,1.1964092195366436,0.0,5052.7951607480645,7858.993696097285,0.05495078427851752,-0.0043143610372018415,0.0470977741776496,-0.006133446775898221,27.118008601508336,,,True,True,False,True,-81.48534395489432,26.570114328171794
7,32,6.716873304081659,0.8798823474319406,1.3062812052386803,0.0,0.0,1.3062812052386803,0.0,4257.642696555704,7342.444164130837,0.12035921346978284,-0.0032606796265461924,0.056758130121651325,-0.005114549998072704,20.76960605120985,,,True,True,False,True,-89.47731653894398,29.985059252826563
8,31,4.033168740000303,0.7921206357809125,1.1723958602624418,0.0,0.0,1.1723958602624418,0.0,4077.0105506833643,7246.557636616752,0.12348680744980811,-0.004519608222734561,0.05049418448109215,-0.005460131572689875,33.87406541417295,,,True,True,False,True,-90.3028848310605,30.733704555078813
8,32,0.6798653041850868,0.5489177613027758,0.8038053477818238,0.0,0.0,0.0,0.0,4080.756749706343,7248.255429381505,0.12341772170111653,-0.004519351413970085,0.05057887605858647,-0.005458027033526491,33.728706404872355,,,True,True,True,True,-89.45466934151818,30.71725069153629
10,19,0.482895443712225,0.5115662806901585,0.7475738473840078,0.0,0.0,0.0,0.0,3884.579396035522,7095.043565068394,0.1290529219121197,-0.0049567246598876125,0.047845884362467755,-0.006062887726054456,41.14975898973353,,,True,True,True,True,-100.61774826389428,31.879412613045748
11,19,245.32766101357765,1.8463581735104535,2.800938047166511,1.8463581735104535,0.0,2.800938047166511,2.800938047166511,3705.1348675657064,6918.362715281546,0.14338177894831006,-0.005594949781727365,0.04457998970618261,-0.006263177169682166,43.23446367820725,,,False,True,False,False,-100.69684761047884,32.611022912178285
13,19,326.35755421419566,1.9581640203987434,2.9756393901880545,1.9581640203987434,0.0,2.9756393901880545,2.9756393901880545,3024.075685068965,6485.388467416167,0.2664645705372095,-0.005041929274739232,0.032222783747057,-0.006649473556336716,31.080958516569808,,,False,True,False,False,-100.85947090925293,34.07593651465767
13,20,0.09282750959285993,0.3642248478684693,0.527017093226383,0.0,0.0,0.0,0.0,2991.4853510707617,6471.649319455028,0.27360539324581623,-0.004877627412497532,0.0328597782620971,-0.006634978929838553,30.78964133025147,,,True,True,True,True,-99.97796026031651,34.14144236649525
13,42,87.16210042447763,1.4918861223214868,2.2491929356056044,1.4918861223214868,0.0,2.2491929356056044,2.2491929356056044,3208.725685659796,6539.363618340343,0.24647412344813802,-0.0056062254370203846,0.031015705698361814,-0.006606503281549436,33.275902207853505,,,False,True,False,False,-80.50585235503216,33.8385339475139
13,43,104.5693844269519,1.548907590788017,2.3377119989550623,1.548907590788017,0.0,2.3377119989550623,2.3377119989550623,3296.973701544106,6561.648601047695,0.23993100196116757,-0.005821988758611951,0.030792139100896815,-0.006567566308099515,34.404989176720846,,,False,True,False,False,-79.63139980995746,33.74584477263369
