y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
0,41,0.45022055295192687,0.5042359267174752,0.7365519918131717,0.0,0.0,0.0,0.0,4771.81591796875,8162.06787109375,0.2459765523672104,-0.004553194623440504,0.23530844673052365,-0.008032920770347118,5.96823787689209,,,True,True,True,True,-82.53073572734282,24.48828480198486
1,40,1.011495579404495,0.5957317575472619,0.8744391768758877,0.0,0.0,0.0,0.0,4773.520258085802,8117.469832038507,0.2118843667121837,-0.004567311980922639,0.2173345092664807,-0.008194163799821297,5.87669643841582,,,True,True,True,True,-83.2422317670809,25.276361281205556
1,41,0.058095107356447344,0.3307051206577103,0.47717186347293433,0.0,0.0,0.0,0.0,4773.033305425197,8130.212085511535,0.2216249580087606,-0.004563278463951548,0.22246990247943127,-0.008148094519739857,5.902851046041178,,,True,True,True,True,-82.4512576499623,25.206451065687208
2,40,0.29136465540719475,0.46100131612495343,0.6716420167454632,0.0,0.0,0.0,0.0,4771.0908203125,8015.79296875,0.11725127696990967,-0.007153614424169064,0.1457591712152345,-0.008094933815300465,2.769014596939087,,,True,True,True,True,-83.16802614472934,25.996939663916223
3,40,9.92817888090852,0.9536374697952081,1.4191019436983683,0.0,0.0,1.4191019436983683,0.0,4776.6494351141155,7957.854755619541,0.11058227943485122,-0.007786080546814844,0.10216428999068539,-0.00712256595077676,8.917030868065922,,,True,True,False,True,-83.09255602915408,26.7190815185379
3,41,21.0749787612785,1.1135871286894028,1.6646229424676444,1.1135871286894028,0.0,1.6646229424676444,0.0,4769.999910205603,7961.240143015981,0.11171318708397848,-0.007860749300277803,0.1069970378320768,-0.00740854086606646,8.419199464173289,,,False,True,False,True,-82.28824501942803,26.647660687674406
3,45,0.22141668556299368,0.43565379514974534,0.6336680851215561,0.0,0.0,0.0,0.0,4763.454316295683,7986.615992169827,0.11511587745610541,-0.0076562959955452925,0.12757630537706793,-0.00798337096780699,5.636397031428714,,,True,True,True,True,-79.0862131273558,26.300941339256813
4,40,3.5787631613452504,0.7728534677610921,1.1430589493320857,0.0,0.0,1.1430589493320857,0.0,4793.7065549548715,7901.325609831139,0.10493771974202559,-0.00641716759329114,0.07967375743773657,-0.0063307323981920405,11.793518451082491,,,True,True,False,True,-83.01578892021647,27.442686780086934
7,29,0.08183834391973963,0.3548928731071106,0.5131260811867584,0.0,0.0,0.0,0.0,4689.817118812352,7543.139169689268,0.11746762411536338,-0.007118306089498816,0.06499412491862755,-0.007706088893382201,3.1021175890527957,,,True,True,True,True,-91.99999999999997,30.014375038804307
7,30,3.0425282269234817,0.7474368429361847,1.1043913074245801,0.0,0.0,1.1043913074245801,0.0,4689.817118812352,7543.139169689268,0.11746762411536338,-0.007118306089498816,0.06499412491862755,-0.007706088893382201,3.1021175890527957,,,True,True,False,True,-91.15892786421222,30.011117129071177
8,31,15.177063365305091,1.0407654017095758,1.552705328912358,1.0407654017095758,0.0,1.552705328912358,0.0,4626.779210180044,7457.755735492334,0.1362761999280906,-0.00547275521734214,0.07565764006189815,-0.007455724366623784,10.741539624814322,,,False,True,False,True,-90.3028848310605,30.733704555078813
8,32,8.60827751076685,0.9260211798514101,1.376827361326751,0.0,0.0,1.376827361326751,0.0,4627.7370446026325,7460.584101008251,0.13555666658629661,-0.005494677469249254,0.07538820271359421,-0.007494841461982205,10.406001053703221,,,True,True,False,True,-89.45466934151818,30.71725069153629
9,32,312.2990014579653,1.9404824230247266,2.947991366750457,1.9404824230247266,0.0,2.947991366750457,2.947991366750457,4559.017238989472,7360.638518549502,0.161833863194488,-0.005756583888476996,0.08630655306258289,-0.008081333577941052,15.083297807737836,,,False,True,False,False,-89.43161193466739,31.45039110084164
9,33,104.76162055881018,1.5494937376821225,2.3386224214914435,1.5494937376821225,0.0,2.3386224214914435,2.3386224214914435,4563.826729107648,7365.8861618656665,0.16042485744293344,-0.00570712313176891,0.08568514944658392,-0.007982716673959445,15.085049702163815,,,False,True,False,False,-88.5761382820332,31.427125014449256
