y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
2,41,0.023458490836972268,0.274353171370334,0.39371399787896033,0.0,0.0,0.0,0.0,4482.9622654709965,8071.820237575099,0.2189246973065906,-0.004330586161428229,0.22842139073683776,-0.008517896747072484,4.776035424542897,,,True,True,True,True,-82.37043877933617,25.926275722414612
11,44,1.427825755444087,0.6395746828164381,0.9407373474397221,0.0,0.0,0.0,0.0,4336.3449796661735,6749.9428758993745,0.11378648293464266,-0.00545056676293143,0.03448631809572897,-0.008293212748128553,26.564721961214673,,,True,True,True,True,-79.00041155469809,32.18999081274073
12,43,0.012332151305358306,0.24031571549520792,0.34354013036123593,0.0,0.0,0.0,0.0,4296.876313727349,6603.12709062919,0.0808471920055922,-0.005685539542596985,0.016356689145958624,-0.008721224961135476,30.691383476834744,,,True,True,True,True,-79.74533753096712,33.01640958473714
12,44,2.9039127558561937,0.7402915374198291,1.0935276198531736,0.0,0.0,1.0935276198531736,0.0,4302.458765715361,6619.715419515967,0.08605931756983409,-0.005758098756956542,0.019167579054416333,-0.008636309793644159,30.05371385277249,,,True,True,False,True,-78.88084495455485,32.91796719190814
13,19,3.0850220434606,0.7495754850745954,1.1076434780148217,0.0,0.0,1.1076434780148217,0.0,4123.018517397344,6440.947389289737,0.2118096699077796,-0.0016952626385098313,0.01679083828860644,-0.00842113758434948,26.23620772868162,,,True,True,False,True,-100.85947090925293,34.07593651465767
13,20,329.03415211839894,1.961461607785831,2.980796505371005,1.961461607785831,0.0,2.980796505371005,2.980796505371005,4110.91708599776,6434.119913205504,0.2186119937314288,-0.001782314534413132,0.017439973147190025,-0.008451347975068302,25.866076229314785,,,False,True,False,False,-99.97796026031651,34.14144236649525
13,21,37.95096355758885,1.2570370223843415,1.8856994575664103,1.2570370223843415,0.0,1.8856994575664103,0.0,4098.814885178581,6427.2920030243695,0.2254147500527779,-0.0018693719651521334,0.01808914927833583,-0.008481560286590195,25.495921196663403,,,False,True,False,True,-99.09505533041781,34.20010205893846
14,21,222.35677231857105,1.8093415018880912,2.743164915896944,1.8093415018880912,0.0,2.743164915896944,2.743164915896944,3892.5934723634273,6390.376688353717,0.3644487441001729,-0.003424091346960978,0.03518434120032072,-0.00853887412153398,21.5319546089886,2.75,2.75,True,False,True,True,-99.16215466472036,34.934406494963305
14,22,54.08846150994297,1.3522211487448093,2.032803605495694,1.3522211487448093,0.0,2.032803605495694,2.032803605495694,3879.3465871419758,6390.124260701239,0.37399636309737616,-0.003525861566398447,0.036443409748096775,-0.008530351728872176,21.339837022169377,1.0,1.0,True,True,True,False,-98.26969753277736,34.9867179424868
14,45,0.2534973645743149,0.44796769994495844,0.6521081262296001,0.0,0.0,0.0,0.0,4086.7126843594015,6420.4640928432345,0.23221750637412697,-0.001956429395891135,0.018738325409481636,-0.008511772598112088,25.12576616401202,,,True,True,True,True,-77.75706263757927,34.26804589591879
