y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
1,42,0.003434356749064421,0.18467679299713302,0.26198502459147394,0.0,0.0,0.0,0.0,4676.184553578496,7703.2836224883795,0.17127930861897767,-0.0053481627302858215,0.1883539162233508,-0.008607003135324476,9.557306484522996,,,True,True,True,True,-81.66162414041733,25.13054454650403
6,40,3.1095259258633074,0.7507981123545878,1.1095028130516384,0.0,0.0,1.1095028130516384,0.0,4398.094934312627,7270.470550084487,0.1239949195209249,-0.004418848933765318,0.061479592343495953,-0.006932095073770128,19.439756055282487,,,True,True,False,True,-82.85822807374113,28.893878119386205
7,14,17.796640896050537,1.0754687763519226,1.606012440076576,1.0754687763519226,0.0,1.606012440076576,0.0,4376.585880339146,7224.926615089178,0.13067017402499914,-0.004054056376816106,0.05961595874269337,-0.00682995326255309,17.41233026154805,,,False,True,False,True,-104.5422261127833,29.285111541324614
7,15,526.5567517151127,2.160955774451312,3.2932418102106165,2.160955774451312,2.160955774451312,3.2932418102106165,3.2932418102106165,4370.068348355591,7212.61822791025,0.1320648592663929,-0.004073233958276745,0.059037383715459545,-0.006802946990614345,16.942293487270945,,,False,False,False,False,-103.7149202951326,29.378682276473082
8,13,0.17562003451689806,0.4153463769851748,0.603291131864394,0.0,0.0,0.0,0.0,4352.128818243742,7154.003752751276,0.13140689952996354,-0.004137987789937014,0.05505577542105733,-0.006746072066068365,15.820918423985859,,,True,True,True,True,-105.48604952020942,29.909135092006174
8,14,10.52034551527283,0.9650867458890396,1.4366388342086058,0.0,0.0,1.4366388342086058,0.0,4348.449075240642,7141.735106796026,0.13010364075796588,-0.004217996364264565,0.053849981289326596,-0.006745725871830643,15.612367915091454,,,True,True,False,True,-104.6535410239266,30.010054386600107
8,15,0.6144459500662852,0.5375957291404418,0.7867482444826163,0.0,0.0,0.0,0.0,4343.849001502618,7136.505736783147,0.12722221431050684,-0.004496282362216775,0.05231419738575757,-0.006768809089610528,15.335524001864542,0.88,0.88,True,True,True,True,-103.81905139577488,30.104593307801103
8,25,0.027871891297512406,0.28427093443229084,0.4083687739920013,0.0,0.0,0.0,0.0,4320.319138605148,7089.580096516758,0.11573147098113168,-0.005612652817145403,0.044454379339393904,-0.006928530038774028,13.601243209610402,,,True,True,True,True,-95.39313600463446,30.694221660564533
23,7,9.7807179333568,0.9507022939764302,1.414607110673365,0.0,0.0,1.414607110673365,0.0,2414.2058558799326,5997.551074236631,0.6595664800206578,-0.00758279309172849,0.18944030480814775,-0.004912915963743103,16.502003468223847,,,True,True,False,True,-113.2135295618444,39.96078172556016
24,20,3.8498075631082163,0.7845644199166696,1.160887977684969,0.0,0.0,1.160887977684969,0.0,2336.191630512476,5821.646938368678,0.6750010468895198,-0.00727040574921034,0.18502547081216186,-0.005942672707874408,5.088866013975348,,,True,True,False,True,-100.89331113384814,42.20643509724866
25,7,0.6346542122986458,0.5411913255412943,0.7921640337618099,0.0,0.0,0.0,0.0,2412.9536570832133,5843.066160343587,0.6785370728421185,-0.0073597228226915945,0.18669484188143629,-0.00598702905487869,8.750936940741667,,,True,True,True,True,-113.64784819645965,41.39350943093128
26,7,0.04525002066836636,0.3141128039668393,0.45255193153156315,0.0,0.0,0.0,0.0,2348.3400779515505,5817.323469184339,0.6741492856708646,-0.007375090955932251,0.18553293544979318,-0.005968086995551403,5.172285685286624,,,True,True,True,True,-113.8716248477335,42.108240931992945
1,42,0.10959879099167345,0.37690175334727183,0.5459037314959153,0.0,0.0,0.0,0.0,4656.1042399903135,7715.809119552374,0.1685336167438436,-0.005250425195891732,0.1890138032200748,-0.008545852662592779,10.083507827696547,,,True,True,True,True,-81.66162414041733,25.13054454650403
6,41,0.12137947975349639,0.3849125722440234,0.5578482033349629,0.0,0.0,0.0,0.0,4369.86069175601,7276.5243342941,0.12878412835145053,-0.004813524442612997,0.06749476780460444,-0.007046988535748255,19.81795758010897,,,True,True,True,True,-82.03305571721053,28.820168666994945
7,14,66.78174377417703,1.4122372680251254,2.1257132770951244,1.4122372680251254,0.0,2.1257132770951244,2.1257132770951244,4341.604460457961,7219.249782383442,0.13686466605092087,-0.0041418786480752106,0.06428775347833085,-0.006938598263957374,17.44143108825665,,,False,True,False,False,-104.5422261127833,29.285111541324614
7,15,1380.674357629758,2.635645339760709,4.039955561411978,2.635645339760709,2.635645339760709,4.039955561411978,4.039955561411978,4334.603584078452,7206.676643051207,0.13806047385636094,-0.004174352312235877,0.06339683059598365,-0.006903303000344844,16.987920723724528,,,False,False,False,False,-103.7149202951326,29.378682276473082
25,8,0.11335632504785179,0.3795281527578983,0.5498189976445572,0.0,0.0,0.0,0.0,2382.1387006640434,5799.854979058106,0.6728317461893312,-0.007657911594624996,0.18812995319739745,-0.005888638800020848,7.240005219665667,,,True,True,True,True,-112.69572992498026,41.55670285948616
26,8,0.18629312665374165,0.4204251791155011,0.610884308012095,0.0,0.0,0.0,0.0,2304.351752748092,5799.721324235201,0.6749982488266445,-0.007411071797179147,0.18699475260968634,-0.005833603312263828,4.589296597924355,,,True,True,True,True,-112.91032833454395,42.27290787594689
28,13,0.5013523182739206,0.5155343815968375,0.7535421724749041,0.0,0.0,0.0,0.0,2211.003246665001,5619.471026986837,0.6784272737180194,-0.00842068821303125,0.1896813742778283,-0.005782726528029988,8.584564468842775,,,True,True,True,True,-108.38538045363761,44.42656422369183
29,13,0.03513141485979649,0.2981545714243969,0.4289085630383503,0.0,0.0,0.0,0.0,2239.7088967363043,5454.0055859486265,0.7157521524156133,-0.008214387561821468,0.19445073008725342,-0.005872963868687482,9.142696401245,,,True,True,True,True,-108.56308785213928,45.1450286836242
32,13,0.0019220219227976205,0.1638635607960133,0.23165090889206644,0.0,0.0,0.0,0.0,2269.929931944236,5486.279823994884,0.7709790708031505,-0.0078358251680181,0.21068866914114967,-0.005716559540933494,8.048028755411602,,,True,True,True,True,-109.11985371678703,47.29009718063987
5,43,0.2764799565577668,0.45604834390132865,0.6642169214834822,0.0,0.0,0.0,0.0,4432.460462825373,7393.852909233421,0.11454305982018316,-0.005747042841184917,0.08070342193641898,-0.007081666239811213,22.61469317184189,,,True,True,True,True,-80.48795937334636,27.93007675552222
6,15,42.1318398901624,1.2843929649025487,1.9279450484564309,1.2843929649025487,0.0,1.9279450484564309,0.0,4349.186780530959,7295.21964290614,0.1318088121002082,-0.005559508424157163,0.07419180381519541,-0.0071152257366300375,20.456424868282436,,,False,True,False,True,-103.61259888392512,28.653807816784674
7,14,843.8437009150721,2.3814317812619823,3.639525677896419,2.3814317812619823,2.3814317812619823,3.639525677896419,3.639525677896419,4306.623040576776,7213.572949677706,0.14305915807684264,-0.004229700919334316,0.06895954821396831,-0.007047243265361658,17.47053191496525,,,False,False,False,False,-104.5422261127833,29.285111541324614
7,15,1255.9841898207433,2.58475217883601,3.959696371981187,2.58475217883601,2.58475217883601,3.959696371981187,3.959696371981187,4299.13881980131,7200.735058192164,0.14405608844632906,-0.004275470666195011,0.06775627747650775,-0.007003659010075343,17.03354796017811,,,False,False,False,False,-103.7149202951326,29.378682276473082
23,21,0.06025926523823029,0.3332062047051173,0.4808861768990246,0.0,0.0,0.0,0.0,2363.0256694120662,5769.03083584706,0.662967940334056,-0.008036749773194648,0.18967805887974187,-0.005715631138059507,7.042169216525508,,,True,True,True,True,-99.82833052358134,41.54018771444344
24,21,0.4392716069786771,0.5016850921343363,0.7327176704409865,0.0,0.0,0.0,0.0,2282.2310036818185,5774.3368028104305,0.6743140157947588,-0.007635489205313206,0.1893700216041439,-0.005744866122389188,4.156465464727566,,,True,True,True,True,-99.91006166743335,42.27157549731227
25,11,0.02308848703323908,0.2734561143094521,0.3923892327797447,0.0,0.0,0.0,0.0,2310.104736328125,5763.751627604167,0.675428032875061,-0.0076938319640855,0.19045091428947328,-0.005810851852099101,4.382026831309001,,,True,True,True,True,-109.81430907188141,42.0024446193147
26,9,0.013888880100497606,0.2462734643361867,0.3523081529808253,0.0,0.0,0.0,0.0,2266.302722454071,5780.385639170806,0.6736774172604783,-0.007602149577602783,0.18875235181131755,-0.005707158963711359,4.027569743203155,,,True,True,True,True,-111.94461081387969,42.430232651555976
29,13,0.0005437945705655538,0.12633618351323678,0.17725130156302948,0.0,0.0,0.0,0.0,2224.639997315903,5541.286980976661,0.7075487285231551,-0.008377976786448471,0.19322077455303255,-0.005871250967838175,8.57727819738405,,,True,True,True,True,-108.56308785213928,45.1450286836242
29,14,0.30657336469657315,0.4658587543820235,0.6789261525049494,0.0,0.0,0.0,0.0,2227.0877681834004,5526.850791191061,0.7143189030078549,-0.008324976762395409,0.19449296853020248,-0.005875517118918576,8.625448016309141,,,True,True,True,True,-107.5470795539825,45.268259242980896
33,13,0.01667928845078111,0.25573886861709083,0.36625104726427493,0.0,0.0,0.0,0.0,2286.5870768229165,5504.310546875,0.7575778563817342,-0.00799416316052278,0.21068756548019715,-0.0056800384384890394,7.869311332702637,,,True,True,True,True,-109.31376032392603,48.00124492345804
6,14,61.100994215764906,1.3866093220616416,2.0860248408694724,1.3866093220616416,0.0,2.0860248408694724,2.0860248408694724,4328.723128143698,7308.918417932466,0.13669322250643745,-0.006061629921736866,0.08095567397657073,-0.007137850771847809,20.532972910208628,,,False,True,False,False,-104.43284140810275,28.561201948892858
6,15,296.83817141234846,1.920291849238585,2.916429130939549,1.920291849238585,0.0,2.916429130939549,2.916429130939549,4320.820168308914,7294.296584811062,0.1390400332165882,-0.005627654577626373,0.08025550974694652,-0.007174959647656465,20.111132922116667,,,False,True,False,False,-103.61259888392512,28.653807816784674
6,16,9.263147079021348,0.9401138131619323,1.3983956223740697,0.0,0.0,1.3983956223740697,0.0,4314.497830588371,7282.599174091592,0.14091747283237055,-0.005280475957816222,0.07969538103415154,-0.007204646606744802,19.77366254082881,,,True,True,False,True,-102.79059346806075,28.74013792733221
