y,x,SHI_max,MESH75_max,MESH95_max,MaxMESH75_1in,MaxMESH75_2in,MaxMESH95_1in,MaxMESH95_2in,z0C,z20C,llrh,laps,pwat,lap24,shear,reported_max_hail,reported_ave_hail,sev75,sigsev75,sev95,sigsev95,Longitude,Latitude
1,24,0.0036657926443668843,0.18717453246594515,0.2656322707921539,0.0,0.0,0.0,0.0,4641.333256129175,8072.405771769583,0.3576725152851168,-0.0030458398360995176,0.3136472897591067,-0.008926049257674151,7.004272938438589,,,True,True,True,True,-95.98986980451046,25.568951180904346
2,41,13.735384304092552,1.0195848612240577,1.5201956794171994,1.0195848612240577,0.0,1.5201956794171994,0.0,4605.603898677975,8012.967702247202,0.2642088954261226,-0.004313208878409469,0.26018988428528755,-0.008617773065203949,6.875253745392911,,,False,True,False,True,-82.37043877933617,25.926275722414612
2,42,16.779677794619467,1.0625113932918309,1.5861029319264384,1.0625113932918309,0.0,1.5861029319264384,0.0,4613.54373485595,8026.176127150655,0.2849785337073172,-0.004031572059535193,0.2720692762542423,-0.008686278704274741,6.903924601228937,,,False,True,False,True,-81.57422610967451,25.84955099894835
3,41,0.09802803312373186,0.36833783410679133,0.533142743287499,0.0,0.0,0.0,0.0,4579.713099956512,7934.408751904964,0.21054019116809286,-0.00847252427871581,0.17377561822286694,-0.007319853257754971,11.981187833618606,,,True,True,True,True,-82.28824501942803,26.647660687674406
7,37,2.8187078066728466,0.7357639119222252,1.0866454189030375,0.0,0.0,1.0866454189030375,0.0,4559.7235388718545,7529.768755335361,0.1527924506808631,-0.004901700662149011,0.09774687597372368,-0.007383113996642265,9.9252053882592,,,True,True,False,True,-85.2825856278153,29.806171001351636
7,39,0.5914746171746068,0.5333926286745594,0.7804187531810197,0.0,0.0,0.0,0.0,4560.307947732508,7561.327654115856,0.15090098802465945,-0.004903118308753562,0.09721421868920951,-0.0073962322288920745,9.94998505966214,,,True,True,True,True,-83.61116810454898,29.689325548948567
7,40,3.7410358184382404,0.7799459279812526,1.1538557450280518,0.0,0.0,1.1538557450280518,0.0,4560.600161451846,7577.107605125755,0.14995522663230076,-0.0049038271545889245,0.09694788158051754,-0.007402791553527521,9.962375289229385,,,True,True,False,True,-82.77736353993393,29.62125505156339
8,23,41.346111163461835,1.2794216991559797,1.9202659923260537,1.2794216991559797,0.0,1.9202659923260537,0.0,4508.685780398548,7373.768912304193,0.16558661730960011,-0.006843384451208578,0.09193530339855302,-0.007392361453469221,12.325366679498984,,,False,True,False,True,-97.08697240181988,30.628465406371795
8,37,3.1221623851999967,0.7514256244355889,1.1104571489316222,0.0,0.0,1.1104571489316222,0.0,4514.473293140531,7391.776200167835,0.16378002148121595,-0.007091911627000513,0.09170390385546975,-0.007412639642893737,10.98049447905214,,,True,True,False,True,-85.22245732956435,30.536508534705572
8,39,0.09833189246983523,0.3685727444196871,0.5334926658361956,0.0,0.0,0.0,0.0,4523.988353060558,7413.002605531365,0.16176760123641998,-0.006845486573494597,0.0927156296254115,-0.007412934554816175,10.24016703401503,,,True,True,True,True,-83.53622235792534,30.418452659564462
